Region,Division,Sum,Rank,Ref_SchoolID,School2_ID,School3_ID,RefSchool_Name,School2_Name,School3_Name,RefSchool_LAT,RefSchool_LONG,School2_LAT,School2_LONG,School3_LAT,School 3_LONG,RefSch ot_Sch2,RefSch ot_Sch3,Sum of D1_D2,School Type
Region X,Valencia City,7.054493856,3,126863,126844,126854,Valencia City Central School Valencia City 126863,Liloan ES Valencia City 126844,Pinatilan Elementary School Valencia City 126854,7.910055,125.092385,7.881151,125.087715,7.882512,125.112076,3.276629899,3.777863956,7.054493855,CS
NCR,Valenzuela City,0.902466215,1,136825,136823,136824,Marulas Central School Valenzuela City 136825,Constantino ES Valenzuela City 136823,DoÃ±a Ata ES Valenzuela City 136824,14.675351,120.98513,14.67777,120.98838,14.678925,120.983063,0.444043427,0.458422788,0.902466215,CS
Region I,Vigan City,1.696065328,1,100800,100786,100789,Vigan Central School Vigan City 100800,Burgos Memorial School West Vigan City 100786,Capangpangan Elementary School Vigan City 100789,17.567152,120.386666,17.574295,120.3835744,17.57305556,120.3913889,0.864966321,0.831099007,1.696065328,CS
Region III,Zambales,0.576012678,1,106923,106925,106929,San Antonio Central School Zambales 106923,San Gregorio Elementary School Zambales 106925,T. R. Yangco Memorial Elementary School Zambales 106929,14.94764891,120.0895806,14.95002476,120.0898396,14.94639097,120.0921196,0.267419146,0.308593533,0.576012679,CS
Region III,Zambales,0.930914435,2,107020,107010,160513,Subic Central School Zambales 107020,Ilwas Elementary School Zambales 107010,Josephine F. Khonghun Special Education Center Zambales 160513,14.87732942,120.2349181,14.881994,120.23465,14.877251,120.231148,0.522949111,0.407965323,0.930914434,CS
Region III,Zambales,1.335341646,3,106999,106911,106996,Sta. Cruz South Central School Zambales 106999,Lipay Elementary School Zambales 106911,Pecson Mem. Elementary School Zambales 106996,15.749023,119.909111,15.74774736,119.910478,15.73899389,119.910323,0.205133646,1.130208,1.335341646,CS
Region III,Zambales,1.96366754,4,106893,106889,106891,Masinloc Central Elementary School Zambales 106893,Collat Elementary School Zambales 106889,Inhobol Elementary School Zambales 106891,15.53278734,119.9516605,15.54081083,119.9544216,15.528737,119.960106,0.946211847,1.017455693,1.96366754,CS
Region III,Zambales,4.413954292,6,106916,106904,160505,Palauig Central School Zambales 106916,Bato Elementary School Zambales 106904,Anthony Arana Guatlo Elementary School Zambales 160505,15.43268983,119.9062138,15.41181305,119.9173397,15.43416163,119.9227018,2.627260109,1.786694183,4.413954292,CS
Region III,Zambales,4.753726582,7,106817,106808,106815,Botolan South Central School Zambales 106817,Paitan Elementary School Zambales 106808,Beneg Elementary School Zambales 106815,15.28669414,120.0239568,15.305343,120.040939,15.280739,120.006737,2.778466222,1.975260361,4.753726583,CS
Region IX,Zamboanga City,1.269574146,1,126210,126154,126209,Sta. Barbara CS Zamboanga City 126210,Busay ES Zamboanga City 126154,Rio Hondo ES Zamboanga City 126209,6.903134,122.082221,6.904022222,122.0762861,6.898888889,122.0855556,0.66697709,0.602597057,1.269574147,CS
Region IX,Zamboanga City,1.500043642,2,126121,126117,126128,Curuan CS Zamboanga City 126121,Calabasa ES Zamboanga City 126117,Natividad M. Medalle-Presa ES Zamboanga City 126128,7.206244,122.23331,7.211252,122.22887,7.203237,122.22724,0.746579604,0.753464038,1.500043642,CS
Region IX,Zamboanga City,1.792935131,3,126220,126214,126221,Sta. Maria CS SPED Center Zamboanga City 126220,Edwin Andrews Air Base ES Zamboanga City 126214,Catalina Vda de Jalon MS Zamboanga City 126221,6.929722222,122.07,6.928888889,122.0655556,6.93631,122.079529,0.502596189,1.290338943,1.792935132,CS
Region IX,Zamboanga City,2.064641641,4,126108,126112,126260,Baliwasan CS Zamboanga City 126108,San Jose Gusu ES Zamboanga City 126112,Canelar ES Zamboanga City 126260,6.914722222,122.0602778,6.920218,122.052503,6.915429,122.069285,1.060605304,1.004036337,2.064641641,CS
Region IX,Zamboanga City,2.215557191,5,126164,126165,126166,Manicahan CS Zamboanga City 126164,Manicahan Pob. ES Zamboanga City 126165,Nangka ES Zamboanga City 126166,7.023275,122.191101,7.019237,122.201151,7.023603,122.182007,1.204563898,1.010993293,2.215557191,CS
Region IX,Zamboanga City,2.394096606,6,126204,126198,126225,Putik CS Zamboanga City 126204,Divisoria ES Zamboanga City 126198,Guiwan Elementary School Zamboanga City 126225,6.938137,122.0935,6.946666667,122.1027778,6.929307,122.093793,1.405147208,0.988949398,2.394096606,CS
Region IX,Zamboanga City,2.751129275,8,126097,126103,126106,Ayala Central School Sped Center Zamboanga City 126097,Recodo ES Zamboanga City 126103,Tulungatung ES Zamboanga City 126106,6.960833333,121.9497222,6.955308,121.957443,6.972666,121.95922,1.057594183,1.693535092,2.751129275,CS
Region IX,Zamboanga City,4.712856076,9,126140,126138,126143,Labuan CS Zamboanga City 126140,Datu Panguluhan ES Zamboanga City 126138,Limpapa ES Zamboanga City 126143,7.089871,121.902124,7.105053,121.900933,7.116569,121.905222,1.704585724,3.008270352,4.712856076,CS
Region IX,Zamboanga City,4.986266923,10,126189,126181,126206,Mercedes CS Zamboanga City 126189,Culianan Learning Center E-IMPACT Zamboanga City 126181,Zambowood ES Zamboanga City 126206,6.957222222,122.1488889,6.979444444,122.1480556,6.941536,122.132911,2.489235595,2.497031328,4.986266923,CS
Region IX,Zamboanga City,6.149047458,11,126259,126237,126252,Vitali CS Zamboanga City 126259,Linduman ES Zamboanga City 126237,Tamion ES Zamboanga City 126252,7.390684,122.303445,7.409621,122.287419,7.38732,122.273171,2.767344196,3.381703262,6.149047458,CS
Region IX,Zamboanga del Norte,0.046627392,1,124733,124722,124726,Sibuco CS Zamboanga del Norte 124733,Lipuno ES Zamboanga del Norte 124722,Malayal Community School Zamboanga del Norte 124726,7.283659,122.066538,7.283691,122.066597,7.283333,122.066666,0.007465463,0.03916193,0.046627393,CS
Region IX,Zamboanga del Norte,0.047422166,2,124701,124691,124702,Siayan CS Zamboanga del Norte 124701,Mangilay II ES Zamboanga del Norte 124691,Suminalum ES Zamboanga del Norte 124702,8.133861,123.099955,8.133784,123.099969,8.133526,123.10004,0.008758073,0.038664093,0.047422166,CS
Region IX,Zamboanga del Norte,0.047922318,3,124751,124744,124753,Sibutad CS Zamboanga del Norte 124751,Libay ES Zamboanga del Norte 124744,Sipaloc ES Zamboanga del Norte 124753,8.6,123.466667,8.600214,123.466662,8.600214,123.466662,0.023961159,0.023961159,0.047922318,CS
Region IX,Zamboanga del Norte,0.358710086,4,124278,124279,124282,Godod CS Zamboanga del Norte 124278,Guisapong  ES Zamboanga del Norte 124279,Mauswagon Elementary School Zamboanga del Norte 124282,8,122.816666,8,122.817,8.002854,122.817006,0.037023396,0.32168669,0.358710086,CS
Region IX,Zamboanga del Norte,0.425716436,5,124862,124854,124866,Tampilisan CS Zamboanga del Norte 124862,"Malila ""T"" ES Zamboanga del Norte 124854",ZNAC Elementary School Zamboanga del Norte 124866,8.016663,122.683341,8.018422,122.683461,8.018538,122.684153,0.19734789,0.228368546,0.425716436,CS
Region IX,Zamboanga del Norte,0.539353169,6,124623,124616,124629,Salug CS Zamboanga del Norte 124623,Danao ES Zamboanga del Norte 124616,Dipolod ES Zamboanga del Norte 124629,8.033369,122.833336,8.034874,122.833539,8.036567,122.834158,0.169962803,0.369390366,0.539353169,CS
Region IX,Zamboanga del Norte,0.597623782,7,124802,124762,124770,Mandih CS Zamboanga del Norte 124802,Enrique C. Nueva ES Zamboanga del Norte 124762,Sindangan Pilot Demonstration School Zamboanga del Norte 124770,8.235004,123.002098,8.233319,123.000003,8.23333,123,0.299070062,0.29855372,0.597623782,CS
Region IX,Zamboanga del Norte,0.877203102,8,124454,124450,124453,Liloy CS Zamboanga del Norte 124454,El Paraiso ES Zamboanga del Norte 124450,Goin Elementary School Zamboanga del Norte 124453,8.116344,122.666572,8.115741,122.664668,8.11051445,122.667149,0.221529143,0.655673959,0.877203102,CS
Region IX,Zamboanga del Norte,1.334568145,9,124579,124573,124591,Polanco CS Zamboanga del Norte 124579,ISIS ES Zamboanga del Norte 124573,Maligaya ES Zamboanga del Norte 124591,8.530351,123.362648,8.536108,123.366458,8.533461,123.366661,0.77017586,0.564392285,1.334568145,CS
Region IX,Zamboanga del Norte,1.583220023,10,124295,124300,124315,Gutalac CS Zamboanga del Norte 124295,Rosalina M. Carloto Memorial Elem. School Zamboanga del Norte 124300,Map ES Zamboanga del Norte 124315,7.977298,122.396278,7.983333,122.400001,7.983333,122.4,0.791638903,0.79158112,1.583220023,CS
Region IX,Zamboanga del Norte,1.597138018,11,124830,124789,124825,Siocon CS Zamboanga del Norte 124830,Bucana ES Zamboanga del Norte 124789,Lu Tian Po ES Zamboanga del Norte 124825,7.700271,122.133314,7.700487,122.128143,7.699254,122.142479,0.574121493,1.023016526,1.597138019,CS
Region IX,Zamboanga del Norte,2.066660191,12,124417,124413,124423,Labason CS Zamboanga del Norte 124417,Imelda ES Zamboanga del Norte 124413,Osukan ES Zamboanga del Norte 124423,8.066464,122.525139,8.064918,122.522141,8.061105,122.510864,0.374636208,1.692023983,2.066660191,CS
Region IX,Zamboanga del Norte,2.856941149,13,124369,124368,124374,Katipunan Central School Zamboanga del Norte 124369,Jose Ochotorena ES Zamboanga del Norte 124368,Mias ES Zamboanga del Norte 124374,8.511536,123.281143,8.51452,123.291641,8.496818,123.28138,1.209227458,1.647713691,2.856941149,CS
Region IX,Zamboanga del Norte,2.910050018,14,124488,124848,195534,Roxas CS Zamboanga del Norte 124488,Banbanan ES Zamboanga del Norte 124848,Piao ES Zamboanga del Norte 195534,8.519661,123.237808,8.511109,123.2267,8.511918,123.247177,1.558389442,1.351660576,2.910050018,CS
Region IX,Zamboanga del Norte,2.927294295,15,124511,124510,124516,Manukan West CS Zamboanga del Norte 124511,Manukan East Central School Zamboanga del Norte 124510,Patunan ES Zamboanga del Norte 124516,8.516589,123.090338,8.51521,123.092194,8.513374,123.066437,0.256990878,2.670303417,2.927294295,CS
Region IX,Zamboanga del Norte,2.956345958,16,124844,124837,124838,Sirawai CS Zamboanga del Norte 124844,Danganon ES Zamboanga del Norte 124837,Doña Cecilia ES Zamboanga del Norte 124838,7.584755556,122.1460722,7.587047,122.139075,7.58756,122.165138,0.817671293,2.138674665,2.956345958,CS
Region IX,Zamboanga del Norte,3.117818202,18,124463,124795,195513,Baybay Central School Zamboanga del Norte 124463,Dumalogdog ES Zamboanga del Norte 124795,Dipodog ES Zamboanga del Norte 195513,8.214888,123.002586,8.231272,123.00037,8.22602,123.004678,1.850352693,1.267465509,3.117818202,CS
Region IX,Zamboanga del Norte,3.261348331,19,124561,124428,124559,PiÃ±an CS Zamboanga del Norte 124561,Bacungan CS Zamboanga del Norte 124428,Napuyan ES Zamboanga del Norte 124559,8.478315,123.448563,8.493765,123.445641,8.464902,123.448219,1.759439769,1.501908562,3.261348331,CS
Region IX,Zamboanga del Norte,5.120176695,21,124335,124325,124408,Ponot Central School Zamboanga del Norte 124335,Diongan ES Zamboanga del Norte 124325,Balas ES Zamboanga del Norte 124408,8.450235,123.033319,8.432144,123.025612,8.44476,123.059128,2.197530822,2.922645873,5.120176695,CS
Region IX,Zamboanga del Norte,8.245847917,22,124349,124307,124353,Kalawit CS Zamboanga del Norte 124349,Bayanihan ES Zamboanga del Norte 124307,Palalian ES Zamboanga del Norte 124353,7.90706,122.528343,7.897634,122.553406,7.905589,122.480804,2.972435732,5.273412185,8.245847917,CS
Region IX,Zamboanga del Norte,8.934321166,23,124610,124401,124757,Rizal CS Zamboanga del Norte 124610,Mauswagon ES Zamboanga del Norte 124401,Binuangan ES Zamboanga del Norte 124757,8.5287247,123.5532688,8.495463,123.512939,8.540621,123.578766,5.813454734,3.120866432,8.934321166,CS
Region IX,Zamboanga del Sur,1.122010357,1,125443,125445,196015,Tambulig Central Elementary School Zamboanga del Sur 125443,"Andres S. Fernandez, Sr. ES Zamboanga del Sur 125445",Riverside ES Zamboanga del Sur 196015,8.07024,123.534274,8.062077,123.535459,8.071212,123.535776,0.923140763,0.198869595,1.122010358,CS
Region IX,Zamboanga del Sur,1.410251088,2,125479,125493,196026,Sto. NiÃ±o Central Elementary school Zamboanga del Sur 125479,TUKURAN CES Zamboanga del Sur 125493,Tukuran SPED Center Zamboanga del Sur 196026,7.847333,123.580176,7.852358,123.576268,7.851994,123.575965,0.710063495,0.700187593,1.410251088,CS
Region IX,Zamboanga Sibugay,2.457649371,1,196520,125695,125698,Malangas Central SPED Center Zamboanga Sibugay 196520,Lipacan ES Zamboanga Sibugay 125695,Malangas CES Zamboanga Sibugay 125698,7.628949,123.031461,7.613692178,123.0236129,7.633135738,123.0338909,1.916986442,0.54066293,2.457649372,CS
Region IX,Zamboanga Sibugay,3.306160861,2,196521,125543,125558,Buug Central SPED Center Zamboanga Sibugay 196521,Buug Pilot CES Zamboanga Sibugay 125543,Pling ES Zamboanga Sibugay 125558,7.726556,123.064093,7.72646186,123.0734912,7.743260713,123.0525913,1.04251865,2.263642212,3.306160862,CS
CAR,Abra,2.163864774,1,135066,135021,218503,Lagben PS Abra 135066,Mudiit ES Abra 135021,Willy Castillo PS Abra 218503,17.6267,120.724,17.6272,120.716,17.62117575,120.7348099,0.855292496,1.308572277,2.163864773,ES
CAR,Abra,2.181219227,2,135059,135057,135082,Dalaguisen Elementary School Abra 135059,Caridad Azares ES Abra 135057,Tagodtod ES Abra 135082,17.5819,120.746,17.5872,120.739,17.5906,120.753,0.953891591,1.227327636,2.181219227,ES
CAR,Abra,2.524933491,4,134971,134967,218504,Cosili ES Abra 134971,Bacsil Elementary School Abra 134967,Cosili West PS Abra 218504,17.5886,120.645,17.5886,120.625,17.585112,120.645164,2.13410146,0.390832032,2.524933492,ES
CAR,Abra,2.780053873,7,135028,135032,135043,Bulbulala ES Abra 135028,Isit Elementary School Abra 135032,Toon ES Abra 135043,17.6506,120.67,17.6508,120.683,17.6494,120.657,1.38686924,1.393184633,2.780053873,ES
CAR,Abra,2.938234488,8,135160,135152,135153,Ocup PS Abra 135160,Dalit ES Abra 135152,Dintan ES Abra 135153,17.3567,120.577,17.3494,120.564,17.3622,120.588,1.611504385,1.326730103,2.938234488,ES
CARAGA,Agusan del Norte,0.001145749,1,131504,131501,211501,Talisay ES SPED Center Agusan del Norte 131504,Punta ES Agusan del Norte 131501,Tabon Elementary School Agusan del Norte 211501,8.969003,125.295,8.969006,125.295006,8.969,125.294998,0.00074028,0.000405468,0.001145748,ES
CARAGA,Agusan del Norte,1.051625408,4,131449,131448,131450,Jose Bermudez ES Agusan del Norte 131449,Jaliobong Elementary School Agusan del Norte 131448,Kitcharao CES Agusan del Norte 131450,9.450016,125.566678,9.450006,125.566673,9.455584,125.574335,0.001249737,1.050375671,1.051625408,ES
CARAGA,Agusan del Norte,1.280289339,6,131429,131434,131444,BANGONAY CES Agusan del Norte 131429,Libas Elementary School Agusan del Norte 131434,Tagbuaya ES Agusan del Norte 131444,9.315115,125.554245,9.312214,125.553307,9.323246,125.556351,0.34086203,0.939427308,1.280289338,ES
CARAGA,Agusan del Norte,1.469636882,7,131507,131514,131570,Agong-ong ES Agusan del Norte 131507,TINAGO ES Agusan del Norte 131514,Tanutao ES Agusan del Norte 131570,8.976623,125.409174,8.97506,125.421943,8.977007,125.409002,1.422633546,0.047003337,1.469636883,ES
CARAGA,Agusan del Sur,1.038355858,1,131706,131697,131708,Datu Mankumbate Elementary School Agusan del Sur 131706,Batac Elementary School Agusan del Sur 131697,Odiong Elementary School Agusan del Sur 131708,8.622081,125.714382,8.627776474,125.7144455,8.62242,125.710777,0.637579208,0.400776649,1.038355857,ES
CARAGA,Agusan del Sur,1.638706808,4,212018,131767,212024,Munez PS Agusan del Sur 212018,Sagunto ES Agusan del Sur 131767,Mambagongon PS Agusan del Sur 212024,8.257431,125.812401,8.267013367,125.8173879,8.254458,125.809912,1.206531428,0.43217538,1.638706808,ES
CARAGA,Agusan del Sur,1.829059622,6,212011,131691,131699,Kahusayan ES Agusan del Sur 212011,Sinakungan Elementary School Agusan del Sur 131691,Catmonon Elementary School Agusan del Sur 131699,8.644823,125.708889,8.64041,125.719103,8.64788605,125.7044896,1.233578819,0.595480802,1.829059621,ES
CARAGA,Agusan del Sur,2.217361851,8,131933,131926,132020,Sta. Isabel Elementary School Agusan del Sur 131933,Pag-asa ES Agusan del Sur 131926,Tudela Elementary School Agusan del Sur 132020,8.048814545,126.0439866,8.047817625,126.0416646,8.044206825,126.0608305,0.280512571,1.93684928,2.217361851,ES
CARAGA,Agusan del Sur,2.250001669,9,131799,131731,131801,Mabuhay ES Agusan del Sur 131799,Mabuhay ES Agusan del Sur 131731,Mikit ES Agusan del Sur 131801,8.66917,125.956,8.668050667,125.9575,8.674439273,125.9383331,0.207969853,2.042031816,2.250001669,ES
Region VI,Aklan,0.258329698,1,114910,114898,114907,Polo ES Aklan 114910,Cawayan ES Aklan 114898,New Washington ES Aklan 114907,11.650011,122.434076,11.650263,122.433638,11.648201,122.434044,0.055691363,0.202638335,0.258329698,ES
Region VI,Aklan,0.395067495,3,114756,114750,114760,Kalibo I ES Aklan 114756,Kalibo Pilot Elementary School Aklan 114750,Old Buswang-Bakhaw Sur ES Aklan 114760,11.707583,122.366844,11.7077512,122.3679249,11.706794,122.364467,0.119963386,0.275104109,0.395067495,ES
Region I,Alaminos City,2.131210588,1,101167,101182,101198,Alos ES Alaminos City 101167,Maawi ES Alaminos City 101182,Tangcarang ES Alaminos City 101198,16.101925,119.966283,16.104159,119.957525,16.110501,119.972283,0.974520293,1.156690295,2.131210588,ES
Region I,Alaminos City,2.502346201,2,101197,101169,101178,Sta. Maria ES Alaminos City 101197,Amangbangan ES Alaminos City 101169,Dulacac ES Alaminos City 101178,16.151721,119.923276,16.162171,119.919662,16.140399,119.923999,1.232601179,1.269745022,2.502346201,ES
Region V,Albay,1.193566318,1,111670,111672,111677,Kilicao Elementary School Albay 111670,Malobago Elementary School Albay 111672,Tagas Elementary School Albay 111677,13.15998141,123.71562,13.15844197,123.7130296,13.15975,123.723532,0.330781731,0.862784586,1.193566317,ES
Region V,Albay,2.147144147,4,111980,111928,111992,Balinad Elementary School Albay 111980,Balogo West Elementary School Albay 111928,Napo Elementary School Albay 111992,13.292903,123.540172,13.287197,123.547672,13.29304744,123.5299833,1.037080233,1.110063914,2.147144147,ES
Region V,Albay,2.246430511,5,111625,111626,111639,Anoling Elementary School Albay 111625,Bariw Elementary School Albay 111626,Baligang Elementary School Albay 111639,13.162036,123.633014,13.165864,123.628136,13.15224483,123.6432446,0.682862277,1.563568234,2.246430511,ES
Region V,Albay,2.257358005,6,111678,111665,111668,Upper Malabog Elementary School Albay 111678,Busay Elementary School Albay 111665,Impact Learning Center Albay 111668,13.1708,123.683,13.163765,123.697281,13.17492,123.68094,1.744422392,0.512935614,2.257358006,ES
Region V,Albay,2.882199267,8,111724,111635,111733,Dona Elena Mitre Garcia Elementary School Albay 111724,Palanog Elementary School Albay 111635,Mauraro Elementary School Albay 111733,13.156251,123.609096,13.147817,123.616003,13.1503,123.595,1.207526704,1.674672563,2.882199267,ES
Region V,Albay,3.030045658,10,111957,111948,111950,La Medalla Elementary School Albay 111957,Basicao Coastal Elementary School Albay 111948,Binodegahan Elementary School Albay 111950,13.04733,123.444786,13.03944444,123.4333333,13.053225,123.457146,1.529360566,1.500685093,3.030045659,ES
Region V,Albay,3.373051681,13,111864,111623,111865,San Jose Elementary School Albay 111864,Upper Bonga Elementary School Albay 111623,San Roque Elementary School Albay 111865,13.29333333,123.7580556,13.277763,123.758931,13.286494,123.744872,1.745520175,1.627531505,3.37305168,ES
Region III,Angeles City,0.592038803,1,107023,107034,107061,Angeles ES Angeles City 107023,Pulungbulo ES Angeles City 107034,Sto. Rosario ES Angeles City 107061,15.13434602,120.5957108,15.13527295,120.5964888,15.13579195,120.5917408,0.133540888,0.458497915,0.592038803,ES
Region III,Angeles City,0.907064378,3,107043,107031,107035,Marisol Bliss ES Angeles City 107043,Jose P. Dizon  ES Angeles City 107031,Salapungan ES Angeles City 107035,15.1507134,120.6020631,15.15032495,120.6055109,15.14651123,120.5997628,0.375054966,0.532009412,0.907064378,ES
Region III,Angeles City,1.01890496,5,107055,107057,107059,Don Pepe Henson Memorial School Angeles City 107055,Lourdes Northwest ES Angeles City 107057,Pampang ES Angeles City 107059,15.1440347,120.5806931,15.14381948,120.5861518,15.14493547,120.5768378,0.59030855,0.42859641,1.01890496,ES
Region III,Angeles City,1.221348322,8,107051,107048,107050,Virgen Delos Remedios Elementary School Angeles City 107051,Sta. Teresita Elementary School Angeles City 107048,Teodoro P. Tinio ES Angeles City 107050,15.14944444,120.5925,15.1496374,120.5854674,15.15354084,120.5920439,0.760164641,0.461183682,1.221348323,ES
Region III,Angeles City,1.625760936,16,107033,107028,107029,Pulung Cacutud ES Angeles City 107033,Enrica Sandico ES Angeles City 107028,EPZA Resettlement ES Angeles City 107029,15.16259911,120.6175989,15.15703949,120.6124109,15.16946769,120.615992,0.837548363,0.788212573,1.625760936,ES
Region IV-A,Antipolo City,0.906422619,1,109320,109321,109336,Bagong Nayon II ES Antipolo City 109320,Bagong Nayon IV ES Antipolo City 109321,Peace Village ES Antipolo City 109336,14.61784774,121.1856333,14.61495493,121.1843653,14.62013777,121.1901747,0.351738427,0.554684193,0.90642262,ES
Region IV-A,Antipolo City,1.236627848,3,109338,109337,230005,Peñafrancia ES Annex Antipolo City 109338,PeÃ±afrancia ES Antipolo City 109337,Mambugan II ES Antipolo City 230005,14.62861111,121.1402778,14.62869432,121.1403861,14.619248,121.134483,0.014978259,1.221649589,1.236627848,ES
Region IV-A,Antipolo City,1.358567374,7,109329,109350,230003,Lores ES Antipolo City 109329,Isaias S. Tapales ES Antipolo City 109350,Knights of Columbus ES Antipolo City 230003,14.5763131,121.1732205,14.580076,121.178366,14.571289,121.176407,0.698678677,0.659888697,1.358567374,ES
Region VI,Antique,1.468340722,1,115218,115220,115230,Delegate Angel Salazar Jr. MS Antique 115218,Gov. Santos Capadocia MS Antique 115220,San Angel- Malaiba ES Antique 115230,10.7436,121.9429,10.7406,121.9379,10.7383,121.9481,0.644315119,0.824025603,1.468340722,ES
CAR,Apayao,3.100670839,1,135299,135300,220023,Binuan ES Apayao 135299,Mallag PS Apayao 135300,Iyapan PS Apayao 220023,18.01138889,121.1991667,17.994432,121.20562,18.01270833,121.1890972,2.018623347,1.082047492,3.100670839,ES
CAR,Apayao,3.168071077,2,219014,135340,135350,San Mariano Elementary School Apayao 219014,Salvacion ES Apayao 135340,Cabatacan ES Apayao 135350,18.250572,121.349113,18.25505,121.335867,18.250278,121.364851,1.494684024,1.673387053,3.168071077,ES
CAR,Apayao,3.767045576,4,219012,135351,135355,Aga ES Apayao 219012,Cacalaggan Elementary School Apayao 135351,Malibang ES Apayao 135355,18.110308,121.33548,18.096265,121.335231,18.1097,121.3561,1.572169799,2.194875777,3.767045576,ES
Region VI,Bacolod City,0.113576321,1,117483,117481,117482,EDUCATION & TRAINING CENTER SCHOOL III Bacolod City 117483,EDUCATION AND TRAINING CENTER SCHOOL - I Bacolod City 117481,Educ.& Training Center Sch. II Bacolod City 117482,10.665479,122.941364,10.665473,122.9408478,10.665473,122.9408478,0.056788161,0.056788161,0.113576322,ES
Region VI,Bacolod City,0.699329581,6,117459,117457,117460,Corazon L. Montelibano ES Bacolod City 117459,DA Montelibano Sr. ES Bacolod City 117457,Montevista ES Bacolod City 117460,10.671062,122.965145,10.67138889,122.965,10.6683162,122.9704485,0.039916837,0.659412745,0.699329582,ES
Region VI,Bacolod City,1.459566307,9,117449,117450,117461,Andres Bonifacio I ES Bacolod City 117449,Andres Bonifacio II ES Bacolod City 117450,A. Lizares ES Bacolod City 117461,10.683342,122.954014,10.684204,122.954391,10.678154,122.965139,0.105024459,1.354541848,1.459566307,ES
Region VI,Bacolod City,1.815695447,14,117455,117454,117456,Bata ES I Bacolod City 117455,Mandalagan ES Bacolod City 117454,Bata ES II Bacolod City 117456,10.700893,122.975268,10.688678,122.967621,10.7023,122.974,1.605322395,0.210373052,1.815695447,ES
Region VI,Bacolod City,2.444114121,18,117477,117472,117475,Don L. Puentevella ES Bacolod City 117477,Jose Gonzaga ES Bacolod City 117472,Don Crispino V. Ramos ES Bacolod City 117475,10.645773,122.955137,10.640504,122.96727,10.649684,122.947118,1.45928201,0.984832111,2.444114121,ES
Region IV-A,Bacoor City,0.94683219,1,107880,107872,107887,Gov. P. F. Espiritu ES Bacoor City 107880,Maliksi ES Bacoor City 107872,Niog Elementary School Bacoor City 107887,14.45617589,120.9550534,14.46008477,120.9522344,14.4540725,120.9581854,0.533684509,0.41314768,0.946832189,ES
Region IV-A,Bacoor City,1.615362482,4,107871,107869,107876,Mabolo ES Bacoor City 107871,Dulong Bayan ES Bacoor City 107869,SINEGUELASAN ES Bacoor City 107876,14.45154782,120.9289176,14.44986286,120.935532,14.45915164,120.9270866,0.741372347,0.873990135,1.615362482,ES
Region IV-A,Bacoor City,1.872857905,8,107889,107878,107881,SAN NICOLAS E/S Bacoor City 107889,Bayanan ES Bacoor City 107878,Ligas I ES Bacoor City 107881,14.43316074,120.9743666,14.42536916,120.9746691,14.44175293,120.9718388,0.872790845,1.00006706,1.872857905,ES
Region VI,Bago City,2.569069941,1,117508,117499,117509,L. De La Rama ES Bago City 117508,Ma. Rosario Araneta ES Bago City 117499,Lag-asan ES Bago City 117509,10.533341,122.850021,10.544036,122.852295,10.524986,122.841225,1.223054202,1.34601574,2.569069942,ES
Region VI,Bago City,4.038831347,4,117500,117502,117507,Newton Jison  ES Bago City 117500,V. Cauntoy Elementary School Bago City 117502,Jalsis Elementary School Bago City 117507,10.54893,122.921394,10.54805556,122.95,10.541821,122.917786,3.149507869,0.889323478,4.038831347,ES
Region VI,Bago City,4.050095108,5,117505,117503,117516,Dr. A. Sian ES Bago City 117505,B. Araneta ES Bago City 117503,R.M. Salas ES Bago City 117516,10.508077,122.880455,10.512552,122.89753,10.495703,122.866051,1.944889829,2.105205278,4.050095107,ES
Region VI,Bago City,5.044530761,9,117524,117522,117526,Mailum ES Bago City 117524,Louisiana Elementary School Bago City 117522,R & S Abindan ES Bago City 117526,10.46222222,123.0483333,10.47416667,123.0166667,10.45249,123.054962,3.733333654,1.311197107,5.044530761,ES
CAR,Baguio City,0.642942942,1,136401,136399,136400,Doña Nicasia Puyat ES Baguio City 136401,Don Mariano Marcos Elementary School Baguio City 136399,Dona Aurora Elementary School Baguio City 136400,16.42166667,120.6047222,16.4212008,120.6019621,16.42472222,120.6047222,0.300910508,0.342032433,0.642942941,ES
CAR,Baguio City,0.887965526,4,136398,136387,221506,Quirino Hill ES Baguio City 136398,Quezon Hill Elementary School Baguio City 136387,Fairview Elementary School Baguio City 221506,16.41555556,120.5744444,16.4156427,120.5743769,16.41830556,120.5820806,0.012152404,0.875813122,0.887965526,ES
CAR,Baguio City,1.116804801,6,136397,136396,136417,Pinsao Elementary School Baguio City 136397,Pinget Elementary School Baguio City 136396,SPED Center (FL) Baguio City 136417,16.42777778,120.5811111,16.43166667,120.5833333,16.425,120.5861111,0.496412219,0.620392582,1.116804801,ES
CAR,Baguio City,1.516367254,13,136383,136390,136415,Dominican-Mirador Elementary School Baguio City 136383,San Luis Elementary School Baguio City 136390,Manuel A. Roxas Elementary School Baguio City 136415,16.40666667,120.5830556,16.40573333,120.5768417,16.4,120.5866667,0.675380545,0.840986709,1.516367254,ES
CAR,Baguio City,1.753197603,15,136380,136384,136391,Adiwang Elementary School Baguio City 136380,Dontogan Elementary School Baguio City 136384,Sto. Tomas Elementary School Baguio City 136391,16.38055556,120.5766667,16.383889,120.571389,16.37101111,120.5777417,0.678590253,1.07460735,1.753197603,ES
