ID,School_ID,School_name,Latitude,Longitude,Mapped
166296,120961,Andres C. Yu Sr. Memorial Elementary School,11.25037159,124.8516805,1
166297,313341,Mariano Salazar National High School,11.248465,124.829518,1
166298,120976,Salazar Elementary School,11.24787187,124.8311245,1
166299,120982,Santol Elementary School,11.24730504,124.8025026,1
166300,313398,Borseth National High School,11.24201,124.801033,1
166301,120977,San Francisco East Primary School,11.24148327,124.8397355,1
166302,120960,Veteranos Elementary School,11.24090502,124.9002024,1
166303,120970,Hupit Elementary School,11.2398165,124.8152915,1
166304,120973,Montano Elementary School,11.23731664,124.8219585,1
166305,120967,Calaasan Elementary School,11.23620554,124.8591804,1
166306,120959,Tinaisan Elementary School,11.23537253,124.8736244,1
166307,120971,Lourdes Elementary School,11.23200603,124.8177025,1
166308,120972,Lukay Elementary School,11.23176199,124.8308465,1
166309,120946,Divisoria Primary School,11.22890593,124.8858023,1
166310,120948,Langit Elementary School,11.22703896,124.9069583,1
166311,120978,San Francisco West Elementary School,11.22420664,124.8025025,1
166312,120969,Hubang Elementary School,11.2220066,124.8436024,1
166313,313342,Trinidad B. Caidic National High School,11.22166,124.86722,1
166314,120956,San Diego Elementary School,11.21953964,124.8730693,1
166315,191549,Cavite Primary School,11.218032,124.822524,1
166316,120952,P. Barrantes Primary School,11.21676289,124.8611243,1
166317,303392,Alangalang Agro-Industrial School (LSU - Alangalang Campus),11.21584033,124.8285167,1
166318,120955,San Antonio Elementary School,11.21500689,124.8859023,1
166319,120963,Binongtoan Central School,11.21450716,124.8358024,1
166320,120957,San Pedro Elementary  School,11.21037424,124.8814022,1
166321,120980,San Vicente Elementary School,11.20870768,124.8108464,1
166322,120939,Alangalang I Central School,11.20676364,124.8483463,1
166323,120950,M. Casaus Elementary School,11.20676363,124.8505693,1
166324,313331,Alangalang Night High School,11.204777,124.850196,1
166325,303336,Alangalang National High School,11.20380137,124.8518603,1
166326,120954,Salvacion Elementary School,11.20315167,124.8969582,1
166327,120983,Tombo Elementary School,11.203098,124.822127,1
166328,120968,Capiz Elementary School,11.199876,124.848322,1
166329,120945,Dapdap Elementary School,11.19980797,124.8822022,1
166330,120974,Mudboron Elementary School,11.19843014,124.8661242,1
166331,120981,Santiago Primary School,11.1977,124.8155,1
166332,120949,Lingayon Elementary School,11.18950866,124.8881021,1
166333,120951,Mariquita Cinco Memorial Elementary School,11.18810869,124.9012021,1
166334,120947,Canvertudes Primary School,11.18740883,124.8826021,1
166335,120979,San Isidro Elementary School,11.18310936,124.8325022,1
166336,120944,Cogon Elementary School,11.18009829,124.8916801,1
166337,120965,Buenavista Elementary School,11.17870956,124.8559021,1
166338,120975,Peñalosa Elementary School,11.17520979,124.8580021,1
166339,120953,Pepita Elementary School,11.17450974,124.8790021,1
166340,120943,Gregorio Caidic Sr. Elementary School,11.17176598,124.8683461,1
166341,120940,Aslum Elementary School,11.16704322,124.887235,1
166342,191561,Hinapolon Primary School,11.165758,124.880893,1
166343,120942,Cambahanon Primary School,11.16541047,124.8580021,1
166344,303340,Astorga National High School,11.15546906,124.8621819,1
166345,120962,Astorga Elementary School,11.15287833,124.861124,1
166346,120941,Bato Primary School,11.14648984,124.848069,1
166347,120991,Sherwood Elementary School,10.98332388,124.7044015,1
166348,120989,Panhugan Elementary School,10.98178008,124.6833456,1
166349,121000,Mahayahay Elementary School,10.96982491,124.6847015,1
166350,120987,Doña Maria Elementary School,10.95789271,124.6922344,1
166351,120985,Benolho Elementary School,10.95002632,124.6774014,1
166352,120988,Macagpo Primary School,10.94983726,124.6944574,1
166353,303427,Seguinon National High School,10.94622468,124.6767735,1
166354,120990,Seguinon Elementary School,10.94202685,124.6850014,1
166355,120986,Cambalading Elementary School,10.94202684,124.6860014,1
166356,120994,Talisayan Elementary School,10.93872702,124.6975123,1
166357,120992,Soob Elementary School,10.9323385,124.6900123,1
166358,120984,Albuera North Central School,10.91622859,124.6969572,1
166359,303368,Dr. Geronimo B. Zaldivar Memorial School of Fisheries,10.91395363,124.695328,1
166360,120997,Calingatnan Elementary School,10.912657,124.705426,1
166361,121002,San Pedro Elementary School,10.90416667,124.7033333,1
166362,121003,Tabgas Elementary School,10.89678589,124.7094571,1
166363,120996,Balugo Elementary School,10.88789749,124.7139011,1
166364,303345,Balugo National High School,10.88658514,124.7121322,1
166365,121001,Salvacion Elementary School,10.87845302,124.743068,1
166366,120998,Albuera South Central School,10.86694444,124.7286111,1
166367,120995,Antipolo Elementary School,10.863391,124.736252,1
166368,303366,Damulaan National High School,10.86279898,124.725961,1
166369,121004,Tinag-an Elementary School,10.85151093,124.7386228,1
166370,120999,Mahayag Elementary School,10.84406143,124.7432068,1
166371,305521,Seguinon Stand Alone Senior High School,,,0
166372,121008,Biasong Elementary School,11.43841341,124.8802924,1
166373,121012,Magcasuang Elementary School,11.42313617,124.9416812,1
166374,121020,Sangputan Elementary School,11.42265738,124.9052842,1
166375,121005,Babatngon Central School,11.42063681,124.8441813,1
166376,121007,Bagong Silang Elementary School,11.416651,124.849988,1
166377,303343,Juan S. Tismo National High School (Babatngon National High School),11.41559941,124.8502343,1
166378,303401,Malibago National High School,11.41117395,124.9298722,1
166379,121013,Malibago Elementary School,11.40949323,124.9191031,1
166380,121016,Planza Elementary School,11.402353,124.978426,1
166381,121006,Bacong Elementary School,11.4018942,124.8254033,1
166382,121019,San Ricardo Elementary School,11.39869421,124.8700142,1
166383,121017,Rizal ES,11.39425041,124.8925141,1
166384,121021,Taguite Elementary School,11.3899945,124.934703,1
166385,121010,Guintigui-an Elementary School,11.38979032,124.9771089,1
166386,121011,Lukay Primary School,11.38119529,124.898003,1
166387,121014,Naga-asan Elementary School,11.38099518,124.924403,1
166388,121018,San Agustin Elementary School,11.37880514,124.9636029,1
166389,121023,Victory Elementary School,11.37779547,124.910203,1
166390,303421,Emeterio-Federica Gerez National High School,11.37203187,124.96371,1
166391,121022,Uban Elementary School,11.37120462,124.9748658,1
166392,121009,Gov. E. Jaro ES,11.36859582,124.9705028,1
166393,121015,Pagsulhugon Elementary School,11.36199654,124.9146029,1
166394,303413,Pagsulhugon National High School,11.3616985,124.9312172,1
166395,121024,Villa Magsaysay Elementary School,11.3570299,124.9125139,1
166396,121032,Duka Elementary School,11.35814144,124.7825142,1
166397,121025,Balud Elementary School,11.35036504,124.7694592,1
166398,303363,Celestino De Guzman Memorial National High School,11.33953178,124.7631353,1
166399,121036,Minuhang Elementary School,11.33758798,124.7591811,1
166400,121029,Cabarasan Primary School,11.33169936,124.7635031,1
166401,191562,Domogdog Primary School,11.330095,124.743206,1
166402,121027,Bulod Primary School,11.32619978,124.7564031,1
166403,121028,Busay Elementary School,11.32499973,124.783203,1
166404,121045,Barugo II Central School,11.32370005,124.7364031,1
166405,121039,St. Peter Elementary School,11.32314409,124.7358471,1
166406,313324,Barugo National High School,11.321834,124.740421,1
166407,121038,Santarin Elementary School,11.32120025,124.7294591,1
166408,121037,Minuswang Primary School,11.32010035,124.7244031,1
166409,121030,Cabolo-an  Elementary School,11.31839969,124.8902028,1
166410,121026,Barugo I Central School,11.316636,124.733342,1
166411,121049,Cuta Primary School,11.31175679,124.754181,1
166412,121033,Hilaba Elementary School,11.30981199,124.741125,1
166413,121035,Ibag Elementary School,11.30750086,124.8025029,1
166414,121041,Tutug-an Elementary School,11.30703409,124.759736,1
166415,191536,San Roque Primary School,11.306803,124.766356,1
166416,121055,Patricia Avila Busante Elementary School,11.30650125,124.734103,1
166417,121047,Calingcaguing Elementary School,11.30564515,124.7680699,1
166418,303357,Calingcaguing National High School,11.30541876,124.7678811,1
166419,121031,Canomantag Elementary School,11.30509043,124.716403,1
166420,121034,Hinugayan Elementary School,11.30330124,124.7841029,1
166421,121050,Guindaohan Elementary School,11.29536905,124.728625,1
166422,121051,Pikas Elementary School,11.29536886,124.7689029,1
166423,121040,Sta. Rosa Elementary Schoool,11.294549,124.801637,1
166424,121046,Bukid Elementary School,11.29342409,124.7489029,1
166425,303433,Sta. Rosa National High School,11.29283433,124.8028771,1
166426,121054,Roosevelt Elementary School,11.28786931,124.7833468,1
166427,121044,Balire Primary School,11.28314686,124.7366809,1
166428,121053,Pongso Primary School,11.28270273,124.7716028,1
166429,121043,Amahit Elementary School,11.27731418,124.7558468,1
166430,121048,Can-isak Elementary School,11.27175951,124.7658468,1
166431,121042,Abango Elementary School,11.26814789,124.7389028,1
166432,121052,Pitogo Elementary School,11.26342598,124.7902917,1
166433,121065,Himama-a Elementary School,10.35487823,124.8658423,1
166434,121073,Plaridel Elementary School,10.35169133,124.8945422,1
166435,121071,NAGA ELEMENTARY SCHOOL,10.34904586,124.8161204,1
166436,121069,Mabini Elementary School,10.34746787,124.8399983,1
166437,121067,Katipunan Elementary School,10.34656774,124.8846982,1
166438,303338,Anahawan National High School,10.34606142,124.8689488,1
166439,121076,Tagaytay Elementary School,10.34543509,124.8211204,1
166440,121059,Anahawan Elementary School,10.34486792,124.8694983,1
166441,121075,Tabunok Elementary School,10.34432426,124.7994544,1
166442,191503,Cebuana Primary School,10.341265,124.892208,1
166443,191563,Rivilla Primary School,10.340758,124.886371,1
166444,121072,Osmeña Elementary School,10.33986817,124.8934982,1
166445,121060,Bago Elementary School,10.33756857,124.8396983,1
166446,121057,Alejos Elementary School,10.33432493,124.8086203,1
166447,121064,Dolho Elementary School,10.33404704,124.7875094,1
166448,121062,Buli Elementary School,10.32746907,124.8868982,1
166449,121058,Amagos Elementary School,10.32736927,124.8434982,1
166450,303346,Bato National High School,10.32582983,124.7951869,1
166451,121061,Bato Central School,10.32488067,124.7925093,1
166452,121068,Liberty Elementary School,10.32432542,124.8577872,1
166453,121077,Talisayan Primary School,10.3232134,124.8808422,1
166454,303347,Bato School of Fisheries,10.32199922,124.7924635,1
166455,313320,Buli National High School,10.32081389,124.8855722,1
166456,121078,Tugas Elementary School,10.32071385,124.8172313,1
166457,121070,Marcelo Elementary School,10.315488,124.854536,1
166458,121056,Alegria Elementary School,10.31487019,124.8345982,1
166459,191578,Domagocdoc Primary School,10.311701,124.861763,1
166460,121066,Imelda Elementary School,10.31097031,124.8701981,1
166461,121074,Ponong Elementary School,10.30543803,124.7941762,1
166462,500646,Dawahon Integrated School,,,0
166463,121135,Caridad Elementary School,10.94900315,124.9491789,1
166464,121146,Maybog Elementary School,10.83817781,124.7486228,1
166465,303360,Caridad National High School,10.83145746,124.7553916,1
166466,121139,Hilapnitan Elementary School,10.79901444,124.7725115,1
166467,303351,Bunga National High School,10.77990648,124.7837935,1
166468,121132,Bunga Elementary School,10.77929378,124.7830674,1
166469,121149,San Agustin Elementary School,10.76762758,124.7869564,1
166470,121145,Marcos Elementary School,10.76012809,124.7886223,1
166471,121147,Pangasugan Elementary School,10.75373952,124.7927893,1
166472,121148,Patag Elementary School,10.7356407,124.8125002,1
166473,121137,Guadalupe Elementary School,10.73457386,124.7939002,1
166474,121089,Kilim Elementary School,10.71179844,124.7980671,1
166475,121088,Kansungka Elementary School,10.71013147,124.816956,1
166476,121093,Sta. Cruz Elementary School,10.70485392,124.7989,1
166477,121083,Gacat Elementary School,10.70346493,124.817789,1
166478,121092,San Isidro Elementary School,10.69984322,124.81,1
166479,121144,Villa Mag-aso Elementary School,10.69777778,124.8322222,1
166480,121081,Candadam Elementary School,10.69524357,124.8047,1
166481,121084,Hibunawan Elementary School,10.68568816,124.8211219,1
166482,121143,Maganhan Elementary School,10.6843002,124.8355669,1
166483,121079,Baybay I CS (Baybay North CS),10.67707784,124.8044559,1
166484,121102,Baybay II Central School,10.67624492,124.8000109,1
166485,121134,Can-ipa Elementary School,10.67402298,124.8227498,1
166486,313316,Baybay City National Night High School,10.67345,124.804642,1
166487,303348,Baybay National High School,10.67330487,124.8058923,1
166488,121140,Igang Elementary School,10.672356,124.8425108,1
166489,121142,Kantagnos Elementary School,10.67013414,124.8497328,1
166490,121099,Pres. Carlos P. Garcia Elementary School,10.66680157,124.8041779,1
166491,121133,Butigan Elementary School,10.66457851,124.8513997,1
166492,121082,Gaas Elementary School,10.66402369,124.8188998,1
166493,121131,Bubon Elementary School,10.66374561,124.8430668,1
166494,121130,Ambacan Elementary School,10.66234556,124.8745997,1
166495,121103,Hipusngo Elementary School,10.6573572,124.8113998,1
166496,121080,Buenavista Elementary School,10.65735704,124.8469557,1
166497,121097,Biasong Elementary School,10.65541331,124.8169558,1
166498,121141,Kagumay Elementary School,10.65207929,124.8722326,1
166499,121109,Palhi Elementary School,10.64930277,124.8083438,1
166500,121100,Cabalasan Elementary School,10.64754683,124.8236997,1
166501,121105,Mahayahay Elementary School,10.64541398,124.8222327,1
166502,121085,Higuloan Elementary School,10.64194688,124.9006995,1
166503,121086,Imelda Elementary School,10.64184709,124.8551996,1
166504,121096,Banahao Elementary School,10.6388474,124.8332997,1
166505,121098,Bidlinan Elementary School,10.63874737,124.8402887,1
166506,121138,Gubang Elementary School,10.63874724,124.8688996,1
166507,121091,Monteverde Elementary School,10.63874715,124.8905665,1
166508,121087,Kambonggan Elementary School,10.63819124,124.8797326,1
166509,121128,Sabang Elementary School,10.63777778,124.7963889,1
166510,303400,Makinhas National High School,10.63716865,124.8659971,1
166511,121106,Makinhas Elementary School,10.63596946,124.8650106,1
166512,313312,Mailhi National High School,10.634796,124.905968,1
166513,121119,Jaena Elementary School,10.63430392,124.7883437,1
166514,121127,Punta Elementary School,10.63180412,124.7813997,1
166515,121090,Mailhi Elementary School,10.63096962,124.9077885,1
166516,303420,Pomponan National High School,10.63009889,124.8078974,1
166517,121126,Pomponan Elementary School,10.62847025,124.8058437,1
166518,121113,Villa Elementary School,10.62513697,124.9211214,1
166519,121121,Maitum Elementary School,10.62319275,124.7766777,1
166520,121107,Matam-is Elementary School,10.6225,124.8580556,1
166521,121111,San Juan Elementary School,10.61902674,124.8441776,1
166522,121129,Zacarito Elementary School,10.61819259,124.8902885,1
166523,121101,Cabato-an Elementary School,10.61597067,124.9083434,1
166524,313323,Ciabu National High School,10.610838,124.864769,1
166525,121118,Ciabu Elementary School,10.61069314,124.8847324,1
166526,121124,Maypatag Elementary School,10.60874932,124.8763994,1
166527,121104,Lintaon Elementary School,10.60736077,124.7975106,1
166528,121110,Pansagan Elementary School,10.60652766,124.8341775,1
166529,121116,Balao Elementary School,10.60263898,124.8233435,1
166530,121095,Altavista Elementary School,10.59984973,124.9243993,1
166531,121112,Sapa Elementary School,10.59486145,124.8422324,1
166532,303349,Bitanhuan National High School,10.59246222,124.768348,1
166533,121115,Ampihanon Elementary School,10.5921504,124.8963993,1
166534,121117,Bitanhuan Elementary School,10.59069507,124.7683436,1
166535,121123,Maslug Elementary School,10.58041879,124.7675105,1
166536,121108,Monterico Elementary School,10.5785513,124.9076992,1
166537,121114,Amguhan Elementary School,10.57625162,124.8719553,1
166538,303419,Plaridel National High School,10.56480935,124.7666696,1
166539,121125,Plaridel Central School,10.56180911,124.7661215,1
166540,344593,Baybay City Senior High School,,,0
166541,327501,Banahao National High School,,,0
166542,500673,Kabunga-an Integrated School,,,0
166543,500746,Mapgap Integrated School,,,0
166544,500672,Gabas Integrated School,,,0
166545,121157,Cadahunan Elementary School,11.01302097,124.8844014,1
166546,121169,Patong Elementary School,11.01233182,124.9277902,1
166547,121162,Libas Elementary School,11.01177681,124.9377902,1
166548,121155,Buri Elementary School,11.01066507,124.8991793,1
166549,121173,Taboanon Elementary School,11.00538839,124.9102902,1
166550,121179,Villa Rosas Elementary School,10.99982187,124.8889012,1
166551,121176,Tambis Primary School,10.99594423,124.8702902,1
166552,121165,Malabca Elementary School,10.99222222,124.9172222,1
166553,121166,Malaguinabot Elmentary School,10.98742252,124.9377011,1
166554,121164,Maghubas Elementary School,10.98677878,124.8894572,1
166555,121163,Maabab Elementary School,10.98427898,124.8836232,1
166556,121161,Hugpa West Elementary School,10.982471,124.872109,1
166557,121181,Arado Elementary School,10.98150099,124.9255681,1
166558,121152,Balorinay Elementary School,10.97955617,124.9158451,1
166559,121172,San Pablo Elementary School,10.9792791,124.934179,1
166560,121170,San Diego Elementary School,10.97733436,124.9069571,1
166561,121167,Malaihao Elementary School,10.97705659,124.8608452,1
166562,303354,Burauen National High School,10.9765841,124.8945854,1
166563,303353,Burauen Comprehensive National High School,10.97623009,124.8988054,1
166564,121154,Burauen North Central School,10.97483459,124.8947341,1
166565,121168,Matin-ao Elementary School,10.97316811,124.8077903,1
166566,121184,Burabod Elementary School,10.97289074,124.8930681,1
166567,121185,Burauen South Central School,10.97150185,124.8886231,1
166568,121197,Lusad Elementary School,10.97094588,124.8919571,1
166569,121190,Cantimawa Elementary School,10.96955695,124.8977901,1
166570,121150,Abuyogon Elementary School,10.96816821,124.8611231,1
166571,121180,ABC Hall Elementary School,10.96816821,124.8611231,1
166572,121182,Belibol Primary School,10.96650207,124.918345,1
166573,121159,Catagbacan Elementary School,10.96455758,124.8355682,1
166574,121160,Dinaayan Elementary School,10.96344683,124.7989012,1
166575,121193,Ilihan Primary School,10.960321,124.891191,1
166576,121186,Cagangon Elementary School,10.95992478,124.8625011,1
166577,121183,Bobon Elementary School,10.95982477,124.8675011,1
166578,121174,Tagadtaran Elementary School,10.95900304,124.8205682,1
166579,121156,Caanislagan Elementary School,10.95622513,124.8433451,1
166580,121204,San Esteban Elementary School,10.95289201,124.9205679,1
166581,121151,Anonang Elementary School,10.95150365,124.8019572,1
166582,121171,San Fernando Primary School,10.94955864,124.8341791,1
166583,121178,Villa Corazon Elementary School,10.94872591,124.7870012,1
166584,121202,Pusod Elementary School,10.94742532,124.9358009,1
166585,191550,Damulo-an Elementary School,10.943888,124.788101,1
166586,121200,Pangdan Elementary School,10.94233695,124.875012,1
166587,121195,Limburan Elementary School,10.94232592,124.881501,1
166588,121177,Toloyao Elementary School,10.94092614,124.858001,1
166589,121158,Calao Elementary School,10.93982641,124.8136011,1
166590,121187,Calsadahay Elementary School,10.93928195,124.9230679,1
166591,121191,Esperanza Elementary School,10.93372642,124.9047339,1
166592,121153,Buenavista Elementary School,10.93233807,124.7833451,1
166593,121175,Takin Elementary School,10.92956004,124.833623,1
166594,121199,Paghudlan Elementary School,10.92872703,124.848068,1
166595,121192,Hibunauan Elementary School,10.92817097,124.8686229,1
166596,313325,Hibunauan National High School,10.920966,124.860885,1
166597,121206,Villa Aurora Elementary School,10.92062775,124.814801,1
166598,191552,HAPUNAN ELEMENTARY SCHOOL,10.918944,124.851272,1
166599,121207,Villa Patria Elementary School,10.91483906,124.8344569,1
166600,121201,Patag Elementary  School,10.91150636,124.819179,1
166601,121205,San Isidro Elementary School,10.91122818,124.8630679,1
166602,121188,Candag-on Elementary School,10.90622865,124.8366789,1
166603,121189,Cansiboy Elementary School,10.90192886,124.8564008,1
166604,121203,Roxas Elementary School,10.89984025,124.8041789,1
166605,121196,Logsongan Elementary School,10.89206265,124.8350118,1
166606,121198,Mahagnao Elementary School,10.8919296,124.8491008,1
166607,121194,Kagbana Elementary School,10.89082952,124.8814007,1
166608,305493,Buraburon National High School,,,0
166609,121215,Inalad Elementary School,11.55418608,124.324705,1
166610,121211,Caruyucan Elementary School,11.55007541,124.315572,1
166611,313340,Rafaelito Cabanas Martinez National High School,11.536684,124.304364,1
166612,121216,Jubay Elementary School,11.53590946,124.299738,1
166613,313317,Felix Caneja Lafuente National High School,11.53154,124.338105,1
166614,121212,Casiongan Elementary School,11.52418817,124.3211049,1
166615,121221,Villalon Central School,11.516924,124.365896,1
166616,121208,Anislagan Elementary School,11.51452178,124.3311268,1
166617,121214,Hacienda Enage Elementary School,11.51174487,124.3530718,1
166618,121217,Juson Primary School,11.50366,124.379004,1
166619,121209,Bunacan Elementary School,11.4984117,124.3719606,1
166620,121218,Lawis Elementary School,11.494561,124.358482,1
166621,121213,Hacienda Eamiguel Primary School,11.49424607,124.3550157,1
166622,121219,Limite Elementary School,11.489484,124.364342,1
166623,191504,Pagatpat Primary School,11.48943333,124.3643417,1
166624,121220,Villahermosa Elementary School,11.48749039,124.3852046,1
166625,121234,Villanueva ES,11.48119079,124.3925045,1
166626,121233,Uson ES,11.47091342,124.4097374,1
166627,121210,Caloy-ahan Elementary School,11.46508113,124.3455715,1
166628,121232,Tuburan PS,11.45639252,124.3891044,1
166629,121222,Batuan ES,11.45424852,124.4208483,1
166630,121227,Kawayanan ES,11.449993,124.3815044,1
166631,121223,Calubian South Central School,11.4481639,124.4272743,1
166632,121224,Dulao Elementary School,11.44139355,124.3904043,1
166633,303358,Calubian National High School (Calubian Nat'l. Voc'l. School),11.43893427,124.4311665,1
166634,121225,Gutosan Elementary School,11.43119403,124.4380712,1
166635,121228,Malobago Elementary School,11.42749445,124.4033042,1
166636,121230,Petrolio ES,11.4225838,124.4011262,1
166637,121229,Nipa Elementary School,11.41639499,124.4497041,1
166638,121231,Tagharigue ES,11.41536222,124.4177932,1
166639,121226,Igang ES,11.40419597,124.4211041,1
166640,303394,Libertad National High School,11.390031,124.538177,1
166641,121241,Gayad Elementary School,11.33330024,124.5546035,1
166642,121250,Talairan Elementary School,11.33280053,124.5018036,1
166643,121248,Potot Elementary School,11.32290094,124.5593034,1
166644,121242,Guinadiongan Elementary School,11.31780128,124.5631034,1
166645,121244,Libertad Elementary School,11.31500152,124.5532034,1
166646,121251,Talisay Elementary School,11.31000174,124.5797033,1
166647,121252,Tolibao Elementary School,11.30650207,124.5605034,1
166648,121240,Culasian Elementary School,11.30481295,124.6111252,1
166649,303418,Pinamopoan National High School,11.30324539,124.5839134,1
166650,121247,Pinamopoan Elementary School,11.30314617,124.5883473,1
166651,121238,Cabul-an Elementary School,11.29370292,124.5691033,1
166652,303341,Asuncion S. Melgar National High School,11.29182158,124.639434,1
166653,121236,Balud Elementary School,11.2912027,124.6525141,1
166654,303367,Don Mariano Salvacion Memorial National High School,11.29035412,124.5702698,1
166655,121246,Nauguisan Primary School,11.28703596,124.6575141,1
166656,121237,Balugo Primary School,11.28540361,124.5458033,1
166657,191505,Lemon-San Joaquin Elementary School,11.28333333,124.5611111,1
166658,121243,Lemon Elementary School,11.28203676,124.5625142,1
166659,121235,Balucanad Elementary School,11.2798145,124.650292,1
166660,121245,Manloy Elementary School,11.26870425,124.654403,1
166661,121239,Capoocan Central School,11.25493334,124.627296,1
166662,121253,Visares Elementary School,11.25380568,124.5716031,1
166663,121249,Sto. Niño Elementary School,11.23342908,124.574181,1
166664,303362,Carigara National Vocational School,11.30258016,124.7090431,1
166665,121260,Cassidy Elementary School,11.30036889,124.6886251,1
166666,121279,Canfabi Elementary School (Sta. Fe Elementary School,11.300016,124.683324,1
166667,313307,Jugaban National High School,11.3,124.683334,1
166668,121272,Carigara II Central School,11.29842399,124.695847,1
166669,121254,Alberto T. Aguja Mem. Central School,11.29840203,124.6883031,1
166670,303361,Carigara National High School,11.29638001,124.6833133,1
166671,121266,Ponong Elementary School,11.29536926,124.6836251,1
166672,121265,Nauguisan Elementary School,11.29286953,124.6639031,1
166673,121255,Balilit Elementary School,11.28592485,124.697236,1
166674,121280,Tagak Elementary School,11.28398088,124.7191809,1
166675,121268,Uyawan Elementary School,11.28148122,124.685292,1
166676,121276,Pangna Elementary School,11.27787035,124.7116809,1
166677,121278,Sagkahan Elementary School,11.27703632,124.7289029,1
166678,121264,Manloy Elementary School,11.27398183,124.666959,1
166679,121256,Barugohay Sur Elementary School,11.27092587,124.7019589,1
166680,121269,Barugohay Norte Elementary School,11.27092587,124.7019589,1
166681,121263,Mariano Morales Memorial Elementary School,11.26981504,124.6841809,1
166682,121262,Hira-an Elementary School,11.26370449,124.6783469,1
166683,191528,Sta. Fe Elementary School,11.26342635,124.7116808,1
166684,121259,Canlampay Elementary School,11.2628045,124.6884029,1
166685,313311,Sogod National High School,11.258855,124.689853,1
166686,121267,Sogod Elementary School,11.25787183,124.6914029,1
166687,121277,Parag-um Elementary School,11.25648274,124.7311248,1
166688,121273,Cogon Elementary School,11.25592674,124.7383468,1
166689,121258,Candigahub Elementary School,11.24926138,124.7016808,1
166690,121257,Caghalo Elementary School,11.2454058,124.6686028,1
166691,121281,Tigbao Elementary School,11.23676218,124.7152917,1
166692,121282,Tinaguban Elementary School,11.23203955,124.7077917,1
166693,121270,Binibihan Elementary School,11.23120648,124.7352916,1
166694,121271,Camansi Elementary School,11.21592962,124.7172356,1
166695,121275,Macalpi Elementary School,11.21231877,124.7380695,1
166696,121274,Guindapunan Elementary School,11.16537681,124.9997348,1
166697,121261,Hiluctogan Elementary School,11.15891229,124.5675026,1
166698,121293,Dagami North Central School,11.45424904,124.3116825,1
166699,121302,Plaridel Elementary School,11.11065844,124.8258459,1
166700,121305,Sto. Domingo Primary School,11.09593729,124.8625127,1
166701,121288,Calipayan Elementary School,11.09371549,124.8544017,1
166702,121306,Tagkip Elementary School,11.09371538,124.8777017,1
166703,121303,Rizal Elementary School,11.09191568,124.8400018,1
166704,121291,Candagara Elementary School,11.09149379,124.8219578,1
166705,121283,Abaca Elementary School,11.09149346,124.8927907,1
166706,303417,Patoc National High School,11.09134778,124.8627134,1
166707,121301,Patoc Elementary School,11.08954874,124.8625127,1
166708,121284,Abre Elementary School,11.08781577,124.8814017,1
166709,121289,Caluctogan Elementary School,11.0877157,124.8972016,1
166710,121295,Hinabuyan Elementary School,11.08677166,124.9205686,1
166711,121285,Balilit Elementary School,11.08343781,124.9377905,1
166712,121286,Buntay Elementary School,11.08260498,124.9139016,1
166713,121307,Victoria Primary School,11.0798161,124.9314015,1
166714,121312,Cansamada Elementary School,11.0723166,124.9366015,1
166715,121290,Camonoan Elementary School,11.07093914,124.8402907,1
166716,121297,Katipunan Elementary School,11.0687172,124.8602906,1
166717,121294,Hiabangan Elementary School,11.06316148,124.8830685,1
166718,121299,Maragongdong Elementary School,11.061128,124.903107,1
166719,121292,Canlingga Elementary School,11.06111754,124.9008015,1
166720,121313,Dagami South Central School,11.06093953,124.9064015,1
166721,303432,Sta. Mesa National High School,11.05853033,124.90778,1
166722,121296,Hitomnog Elementary School,11.05711787,124.8900015,1
166723,121311,Calutan Primary School,11.05316194,124.9350124,1
166724,121308,Banayon Elementary School,11.05260701,124.9280744,1
166725,121310,Cabuloran Elementary School,11.05011828,124.9064014,1
166726,121300,Palacio Primary School,11.04811848,124.8933014,1
166727,121309,Bolirao Elementary School,11.04482959,124.9194574,1
166728,121316,Maliwaliw Elementary School,11.0381631,124.9111234,1
166729,121298,Macaalang Elementary School,11.03288667,124.8666794,1
166730,121314,Guinarona Elementary School,11.02677593,124.9019573,1
166731,121315,Hinulogan Elementary School,11.02677576,124.9391793,1
166732,121317,Ormocay Elementary School,11.02372009,124.9144573,1
166733,303372,Guinarona National High School,11.02243076,124.8978829,1
166734,121334,San Jose Central School,14.5653015,121.0246344,1
166735,313333,Rizal National High School,11.177303,124.59617,1
166736,121324,Camote Elementary School,11.02094191,124.9952901,1
166737,121327,Luan Elementary School,11.0140742,125.0365779,1
166738,121333,San Isidro Elementary School,11.01342037,125.010201,1
166739,121325,Dacay Elementary School,11.00892063,125.021401,1
166740,121319,Bulod Elementary School,10.99872138,125.012501,1
166741,121323,Camitoc Elementary School,10.99842149,124.994601,1
166742,121318,Bolongtohan Elementary School,10.99322186,124.991501,1
166743,121330,Romualdez Elementary School,10.98752216,125.0127009,1
166744,121337,Tigbao Elementary School,10.98705524,125.0036229,1
166745,303425,San Jose National High School,10.98364308,125.0389279,1
166746,121332,San Antonio Elementary School,10.97782294,124.9913009,1
166747,121329,Magsaysay Elementary School,10.97705591,125.0094569,1
166748,121326,General Roxas Elementary School,10.97455617,124.9914009,1
166749,121331,San Agustin Elementary School,10.97455604,125.0183448,1
166750,121335,San Rafael Elementary School,10.97039025,125.0372338,1
166751,313321,Cabatoan National High School,10.969758,124.976728,1
166752,121320,Cabatoan Elementary School,10.96672371,124.9925009,1
